Tweet_Id,Words
1717727042593231310,美国
1717726785880879317,"下跌,型,扩大,拖累,标普,科技,纳斯达克,综合指数,跌幅,道琼斯指数"
1717726704083579153,"三菱,专利,二氧化碳,回收,技术,按照,日本,申请,碳,竞争,美国,脱碳,领域"
1717726560428622142,"核心,神舟,空间站,飞船"
1717726511493783938,"中止,基金,投资,数据,美国,谈判,韩国"
1717726356635881676,"台湾,在野,延长"
1717726247235817980,"包括,化妆品,发布,吸引,咨询,品牌,实施,日本,正式,线上,资生堂,进行"
1717726038564987107,"启动,处理,实施,排放,福岛,计划"
1717595006343815339,"墨西哥,至少,飓风"
1717594780258246670,"上诉,维持"
1717593713592213835,"产业,优势,如今,日本,相关,距离"
1717593061809954824,"仓库,北海道,如今,日本,繁荣,运河"
1717592638604603711,"利率,央行,截至,押注,政策,日本,暂停,涨幅,维持,规模,货币,超过"
1717561714097705391,"利率,回报,投资,投资者,押注,美国,获得"
1717561098084450424,"关注,引发,美国,芯片,裁员,规模,超微,进行"
1717560889673646524,"冲突,削减,反弹,开发,成本,技术,持续,支出,收入,销售,销售额,需求"
1717560533388505586,"厦门,发布,鳄鱼"
1717560430611288233,"增长,大幅,季度,宏观,强劲,惊讶,担忧,推动,摆脱,支出,放缓,消费者,美国,随着"
1717560230882750685,"封锁,引起,指控,澳大利亚,疫情,调查"
1717560031938544114,"台湾,富士康,特殊,矛盾,苹果,调查,选举,郭台铭"
1717559865646944376,"富士康,生产,精密,苹果,郭台铭"
1717420069360488747,"丰田,品牌,型,战略,日本,特斯拉,距离"
1717407390491148363,"不仅,战略,投资,投资者,资产,进行"
1717059672916758703,"一直,反应"
1717059569762054440,"电商,美国,跨境,降低,风险"
1717051573862564196,"传言,俄罗斯,状况,重症,陷入"
1717051344656494664,"亲密,台湾,婚"
1717050806212698145,"制裁,反垄断,垄断,审查,提供,搜索,收紧,日本,美国,诉讼,谷歌,起诉,进行,针对,限制,领域"
1717050744657121396,"发布,推出,苹果"
1717050499432886738,"加剧,危机,平台,指控,经营,美国,诉讼,起诉"
1717050253671821607,"人工,文件,显示,美国,芯片,英伟达"
1717005463701934483,"关键,各个,实现,并购,提出,购物,销售,销售额,除了,领域"
1717005395527622712,"下跌,利率,壁垒,汇率,波动"
1717005308818817203,"不确定性,供应链,俄罗斯,冠病疫情,压力,打击,爆发,疫情,美国,膨胀,蔓延,贸易,通货膨胀"
1717005049023660487,"三菱,品牌,型,开发,日产,生产,销售"
1717004707921858827,"丰田,份额,优势,厂商,战略,提高,日产,本田,纯电动汽车,迅速,销量,随着,面临"
1716850782216270114,"以色列,来自,谷歌,透露"
1716850618680389702,"关注,台湾,富士康,引发,税"
1716850545040998564,"交易,并购,收购,石油,雪佛龙"
1716850428376404314,"争议,加剧,导致,批评,支持,歧视,行为,进行,预测"
1716849982018646114,"放射性,物质,癌,监测,钍"
1716849793656594671,"处理,开发,技术,挑战,知情,知情人士,芯片,英伟达,英特尔"
1716849703294566884,"丹麦,厂商,技术,日本,麦"
1716849315501719628,"储备,发挥,干旱,影响,战略,扩大,槟城,相关,紧急,资源"
1716849203249557746,"上涨,价格,商品,大幅,稳定,缓解,考虑,行业,预计"
1716848800302805370,"品牌,异常,持续,激烈,热潮,竞争,进军,验证"
1716848506412109846,"威胁,日本,直到,袭击,遭遇"
1716848387260309936,"保释,案件,美国"
1716848203176534517,"两岸,候选人,台湾,在野,提出,政策,方案,模式"
1716845619485245460,"严重,亚马逊,巴西,干旱,遭遇,随着"
1716844142238867728,"分析,厂商,增长,开发,投资,日本,根据,比亚迪,汇总,电池,竞争,零部件"
1716843985577414731,"增长,德国,日本,美国,预测,预计"
1716646844938555676,"富士康,生产,精密,苹果,郭台铭"
1716646562083049606,"交易,发布,石油,美国,能源,雪佛龙"
1716646452569727397,"上涨,下跌,中芯国际,互联网,半导体,大幅,开发,科技,管制,美国,英伟达"
1716646418633683436,"价格,供应链,原材料,影响,显示,电池,突出,纯电动汽车,钴,锂,镍"
1716646275221995624,"升级,抗议,提出,炒,矛盾,碰,菲律宾,迅速,马尼拉"
1716645779782373600,"优衣库,利润,商品,机械,模式,生产,线上"
1716645670600544700,"一带一路,型,成熟,指出,方案,转型"
1716645586651463799,"实现,氛围,稳定,美国"
1716645460700795326,"因此,成本,打造,技术,泰国,海峡,能源,贸易,运输,项目"
1716645260733141233,"上涨,技术,芯片,英伟达,设计"
1716644723342155928,"僵局,土耳其,有望,正式,申请"
1716482274496225782,"上涨,业绩,亚马逊,判断,型,巨头,投资,投资者,推动,标普,科技,面临"
1716482172511805804,"型,科幻,趋势"
1716482094300533198,"依赖,技术,生产,精密,组装,苹果"
1716481310217388490,"一直,富士康,机械,生产,精密"
1716481048627098040,"主导,亚马逊,电商,科技,竞争,美国,购物,销售,领域"
1716480911120969917,"加剧,印度,季节性,水平,污染"
1716480839448732088,"持续,政策,漏洞,补贴,转变,逐步,针对"
1716480335154987204,"型,增长,开发,日本,治疗,癌,第一三共,美国,肺,药物,领域,默克"
1716480223502586141,"建设,稳定"
1716353396230537655,"份额,实施,电池,管制,调查,负极,面临,领域"
1716346275090862340,"关税,审查,措施,提出,摩擦,暂停,澳大利亚,申诉,税,葡萄酒,贸易,采取,针对"
1716345730279800937,"举措,关键,半导体,技术,收紧,燃料,生产,电池,矿物,美国,采取,限制"
1716345605256356283,"上涨,下跌,以色列,价格,冲突,原油,型,导致,恢复,扩大,持续,航线,运输,需求"
1716345291803443371,"主权财富基金,协议,基金,建设,投资,生产,石油,资源,逾"
1716345060000948582,"日本,有色金属,稀有,金属"
1716344581418336633,"关注,华为,指出,推出,溢价,焦点,科技,程度,系列"
1716343968861221317,"富士康,情况,相关,税,调查,资源,进行,配合"
1716343875248550122,"上涨,价格,支出,收入,日本,水平,沉重,超过,进行,重负,食品"
1716255431948194167,"一带一路,俄罗斯,冲突,分析,局势,明显,渠道,盼,能源,运输,透露,避险"
1716252605763219640,"委员会,影响,情况"
1716251942740242930,"冲突,美国,角色"
1716251783662829787,"不仅,传统,劳动,因此,安排,差距,指出,日本,程度,考虑,获得"
1716251295664001031,"利润,商品,因此,布局,扩大,日本,模式,生产,经营,贬值"
1716251145918927075,"支持,日本,本田,通用汽车,驾驶"
1716249140638978133,"冲突,摄影,显示"
1716243276016255114,"基金,崩盘,悲观,投资,提醒,暴跌,标普,美国,预测"
1716217777948946795,"不确定性,利率,推高,收益,收益率,政策,根源,风险"
1716179012186468417,"价格,攀,攀升,日本,沉重,番茄,菜,葱,蔬菜"
1716178213783929135,"包括,持续,新加坡,碳,签署,能源,领域"
1716178003519238253,"争议,侵犯,指责,海警,碰,菲律宾"
1715930433723211783,"打造,技术,提出,生产,研发,驾驶"
1715929407423189312,"俄罗斯,命运,应对,挑战,提出,方案,莫斯科"
1715929277030654141,需求
1715917942414864635,"海警,物资,菲律宾"
1715899928583786785,"一直,娱乐,扩大"
1715899716620398846,"以色列,允许,物资,迅速"
1715899613285392532,"巨头,旗下公司"
1715783780043198876,"导致,操作,豪雨"
1715782874006450607,"一带一路,俄罗斯,因素,地缘政治,局势,焦点,赴,领导"
1715620918863827114,遗憾
1715615000268775424,"冒险,美国"
1715614814410809740,"日本,饮料"
1715609872400855190,"一直,半导体,台积电,开发,日本,生产,纳米,设计,进行"
1715609467054936216,"业绩,净利润,利润,半导体,台积电,增长,收入,系列,纳米,苹果"
1715608568270028901,"份额,华为,型,强劲,影响,战略,攻势,苹果,销售,销量,限制"
1715608515560308881,"三菱,产业,协议,威胁,客户,开发,技术,日本,澳大利亚,激光,直接,签订,装备,领域"
1715608442017341691,"持续,日本,涨幅,连续"
1715605959295582337,"价格,冲突,加剧,投资,投资者,推动,突出,资产,避险,随着,黄金"
1715605881982001407,"季度,撤离,数据,明确,显示,规模,金额"
1715605207395291294,"不振,包括,苹果,销售"
1715604902423220224,"持续,铜"
1715604714413568273,"台风,导致,水灾"
1715604533014081973,"以色列,冲突,巴勒斯坦,平台,相关,短信,驳斥"
1715604402499952725,"人工,人工智能,包括,累计,腾讯,获得,融资,超过,阿里巴巴"
1715604143765913661,巴勒斯坦
1715604055001809360,"人质,以色列,入侵,压力,推迟,美国,计划,进行,面临"
1715603915738317051,"价格,天然气,应对,扩大,措施,日本,税,补贴,采取,除了,飙升"
1715603662989574537,"不仅,以色列,冲突,分裂,取消,引发,支持,明确,示威,美国"
1715603566478692843,"一带一路,冲突,动荡,地缘政治,持续,掀起,繁荣"
1715603316200370368,"不仅,优质,保障,实力,技术,科技"
1715602554808422588,"丰田,充电,日产,日本,本田,特斯拉,预计"
1715564132760772825,"价格,售价,商品,审查,拉面,推出,日本,获得,销售"
1715126690232582322,"吸引,法国"
1715126364964307223,"台湾,接触,菲律宾,预计"
1715126202393141290,"价格,小贩,局面,消费者,马来西亚"
1715126037846401092,"净利润,利润,利润率,台积电,季度,收入,芯片"
1715125977905500407,"人工,人工智能,型,政策,显示,监管,科技,透明,透明度"
1715125921441824952,"屏,正式,申请,美国,郭台铭,鸿海"
1715125588699296255,"存款,显示,现状,调查"
1714904530142560760,"促进,加利福尼亚,美国"
1714904332104286323,"巴勒斯坦,推动"
1714904250910900349,"以色列,会晤,俄罗斯,冲突,政策,计划,领导"
1714904160053928357,"影响,措施,日本"
1714904048619692138,"份额,印度,对抗,成本,技术,日本,核心,模式,生产,研发,竞争,经营,资源,转移,铃木"
1714903971557757178,"物资,美国"
1714903802913177859,"台湾,恢复,日本,疫情,赴,韩国"
1714872821837681076,"出售,半导体,尖端,打击,扩大,技术,禁止,管制,美国,许可制"
1714872525908496857,"下跌,先进,出售,半导体,用于,美国,芯片,英伟达,获得,计算机,阻止,限制"
1714872168193065063,"卫生,巴勒斯坦,提供,物资,维持,设施,难民"
1714871923774284198,"招,招聘,持续,福利,美国,随着"
1714871325733572910,"允许,印度,大米,菲律宾"
1714871122452496441,"产业,台积电,地狱,揭露,梦想,离职"
1714870804809384252,"实现,屏,日本,本田,特斯拉,索尼,赚钱,驾驶"
1714870693966541036,"减速,固态,型,实现,日产,模式,电池,降低,驾驶"
1714870656075194482,"俄罗斯,局势,战略,提出,政策"
1714870593529725294,"升值,危机,扩大,水平,汇率,美国,金融"
1714870470422704594,"一直,供应链,制造业,印度,吸引,招,政策"
1714870379314102326,"乐观,利润,大幅,影响,暴跌,特斯拉,超过,跌幅,预期"
1714870300930891831,"冲突,理会,针对"
1714870162703441975,"发布,攀,攀升,根据,消费者,状况,疫情,美国,调查,资产,通胀"
1714870050505867482,"增长,推动,日本,美国,食品"
1714869998949413176,"下滑,总额,投资,数据,贸易"
1714497183834427556,"交易,微软,批准,收购,暴雪,机构,监管,竞争,获得,规模,进行,障碍"
1714496925951766923,"冲突,印度,台湾,好处,导致,平衡,情况,打击,权力,竞争,美国,观察"
1714496345481134413,"以色列,因此,德国,特殊,默克"
1714495968077643817,"交易,利率,加剧,国债,担忧,收益,收益率,收盘,数据,美国"
1714495850607698160,"俄罗斯,冲突,分裂,反映出,平衡,支持,明显"
1714495680897773619,至少
1714495620420169861,"中芯国际,分析,半导体,华为,战略,技术,措施,突破,管制,纳米,美国,芯片,采取"
1714495366337548449,"上涨,下跌,价格,优先,公斤,和牛,日本,消费者,膨胀,购买,通货膨胀"
1714495270644523161,"修订,允许,发布,取消,实施,放宽,机构,监督,融资,资产,金融"
1714495182803235089,"三星,份额,协助,型,数据,软银"
1714494953093726400,"低迷,影响,情况,楼市,融资,除了"
1714494878246428798,"增长,扩大,放缓,日本,生产,调查,跌幅,预期"
1714494798894387694,苹果
1714494631608807633,"优衣库,卫生,增长,大幅,引起,扩大,提高,销售,陆续"
1714494356919590972,"先进,冲击,半导体,导致,延迟,开发,措施,根据,监管,管制,缓解,英伟达,订单,销售,限制,预计"
1714494221598777671,"山脉,日本,最佳,线路"
1714494037401735414,"上涨,价格,导致,局势,爆炸,石油,美国"
1714493938185425278,"依然,利率,原则,宏观,趋势,风险"
1714493848091754555,"一直,导致,投资,抛售,散户,日本,热潮,行情,衰退,订单,金属,销售,需求,黄金"
1714196497041175039,"泰勒丝,疯狂,纪录,美国"
1714196189355409644,"一直,价格,俄罗斯,冲突,制裁,小麦,阻碍,麦"
1714195818721456344,"微软,领英"
1714195763323183481,"价格,原材料,售价,成本,新加坡,超过,运输"
1714195670356381747,"佳能,半导体,垄断,工艺,截至,技术,投资,生产,紫外,纳米,芯片,荷兰,阿斯麦,麦"
1714187816236900627,"小米,操作,系统,逐步"
1714187546337698156,"上涨,价格,份额,成本,拆解,消费者,连续,金额,零部件,韩国"
1714187235401277516,"小米,操作,系列,系统,逐步"
1713847084074566125,"价格,动荡,原油,因素,地缘政治,拖累,攀,攀升,新兴市场,汇率,石油,稳定"
1713846987387502868,"人工,人工智能,实力,技术,新加坡,积极,竞争,美国,领域"
1713780873429217750,"包括,日本,资产"
1713780629761065243,"力争,日本,熟悉,美国,苹果"
1713750822927090026,"份额,增长,恢复,日本,美国,运输,集装箱"
1713750767545553253,"东南亚,制造业,印度,投资,效率,日本,直接,程度,风险"
1713750637727588825,"以色列,冲突,引发,批评,持续,显示,毅,行为,计划"
1713750535663468707,"产业,半导体,台积电,建设,投资,提供,支援,日本,水平,生产,纳米,考虑,芯片,规模,超过,量产"
1713715152665944407,"一直,提出,日本,相关,都市,采访,风险"
1713714882384953500,"估值,导致,战略,推动,激进,知情,知情人士,计划,进行,透露"
1713714813183168535,"专利,丰田,固态,技术,持续,电池,电解质,盟友,硫,量产,锂"
1713714255592350010,"剧烈,实现,开发,日本,来自,特斯拉,盈利,竞争"
1713581094657040800,"实现,提供,计划,购买,销量,预算,马来西亚"
1713580442694422682,"价格,取消,导致,措施,马来西亚"
1713579967353946162,"以色列,捐赠,经营,麦,麦当劳"
1713579742816092630,"心血管疾病,提高,摄取,新加坡,疾病,癌,癌症,肾,血压,钠,降低,风险,食品"
1713297821162729532,"投资,毅,渴望,观察,赚钱"
1713228728875266175,"反映出,基金,影响,情况,现状,绊脚石,美国,货币"
1713228373764546561,"俄罗斯,克里米亚,冲突,分配,威胁,局面,混乱,盟友,美国,转移"
1713228250519048249,"情况,疏散,确认,紧急,马来西亚"
1713227963993641390,台湾
1713227795743350982,"东南亚,流入,禁止,美国"
1713227481854234813,"型,推出,显示,科技,系列,苹果,购买,随着"
1713226586923864270,"产业,优势,半导体,台湾,台积电,张忠谋,政策,美国,赴"
1713062331838808450,"以色列,巴勒斯坦,战略,打击,暂停,沙特阿拉伯,激进,爆发,知情,知情人士,美国,透露"
1713061318188736846,"低迷,分析,分析师,刺激,复苏,提振,摆脱,政策"
1713060741123911722,"以色列,巴勒斯坦,撤离,计划"
1713060325635846150,"允许,台湾,台积电,晶片,申请,美国,芯片,豁免,购买"
1713060195918864482,"严重,检测,测量,爆发,系统,韩国"
1713060102062874917,"会晤,外汇,美国"
1713060022136263145,"当天,形势,恐怖,法国,袭击,面临"
1712966999327039641,"以色列,俄罗斯,呼吁,导致"
1712847301230911773,"发挥,头戴式设备,技术,有望,苹果,行业,采访,领域"
1712756116126568732,"案件,社交媒体,裁决,试图,采取,针对,阻止"
1712746148585476118,"地震,破坏,菲律宾,马尼拉"
1712744223643140241,"分析,推出,提供,旗下公司,日本,疾病,癌,癌症,筛查,精密,蛋白质,血液,认知,设施,预测,风险"
1712738175024783365,"大幅,投资"
1712737736027947490,"半导体,尖端,建设,科技,组装,美光"
1712713258573221920,"菜,违法"
1712713126075073016,"不仅,代谢,影响,新陈代谢"
1712713005660819832,"丰田,充电,固态,型,开发,推出,电池,电解质,硫,计划,距离,配备,量产"
1712712811284177235,"传统,保险,保障,关键,回报,回报率,投资,抵押,担保,破产,资产,起诉,领域"
1712712450725056575,关注
1712711901850034487,"漏洞,美国,芯片,购买"
1712711641593417836,"处理,日本,福岛,调查,韩国"
1712711530863854078,"优衣库,依赖,持续,摆脱,经营,销售,销售额,风险"
1712711267696492787,"任天堂,包括,商品,经营,销售,限定"
1712711216148447418,"劳动,希腊,技术,提供,提醒"
1712710999311315146,"机构,监管,裁员"
1712357930966847549,"小行星,意味,意味着,推算,日本,白金,确认,稀土,美国,资源,镍"
1712357511049961622,"平台,指控,美国,诉讼,起诉"
1712357093653832174,"价格,原油,推高,燃料,生产,用于,粘性,通胀,需求"
1712346659194343641,"利率,对抗,持续,根据,维持,通胀"
1712346553371984168,"价格,关注,劳动,发布,强劲,持续,数据,显示,消费者,美国,考虑,通胀"
1712346341312217329,"上涨,价格,关键,冲突,原油,地缘政治,导致,开发,影响,政策,日本,泡沫,涨价,直接,石油,资源,采取,随着,风险"
1712346161175236842,"低迷,半导体,处于,局面,恢复,投资,持续,日本,机床,相关,订单,连续"
1712346103004414079,"包括,美国"
1712345997467394537,"交易,化石,协议,天然气,巨头,收购,燃料,相关,石油,能源,规模"
1712345654448812439,"推出,泰勒丝,突破,纪录,美国"
1712345488031379888,"制裁,原油,好处,根据,炼油厂,石油,贸易"
1712334633982152952,"丰田,扩大,生产,电池,美国,能源,零部件"
1712329209971134970,"三菱,充电,出售,可再生能源,本田,纯电动汽车,能源,进行"
1712326050922000533,"严重,债务,削减,持续,水平,膨胀,蔓延,衰退,货币,贬值,通货膨胀,预算,飙升"
1712325996651958772,"日本,毅,沉浸,领导"
1712325343221268626,"分析,加拿大,原子,国际原子能机构,处理,日本,机构,监测,福岛,韩国"
1712321074497794114,"以色列,巴勒斯坦,激进,相关,美国,袭击,规模,设立,谈判,进行"
1712320845719502940,"成本,提供,盼,菠萝蜜,补贴,运输,马来西亚"
1712320728354435331,"以色列,燃料"
1712320317698515139,"三星,业绩,低迷,依然,利润,半导体,反弹,台积电,型,复苏,存储,季度,实施,差距,投资,损,摆脱,消除,糟糕,营业利润,金额"
1712320114442522907,"上诉,微软,抗议,提出,税,美国"
1712320006749618187,"上涨,主权财富基金,交易,农业,刺激,基金,建设,开盘,措施,提振,支出,消费者,股份,采取"
1712319843150794994,"净利润,利润,显示,竞争,营业利润,销售,销售额,预测,预计"
1712131567592898584,"上涨,交易,价格,冲突,原油,反弹,局势,期货,桶,行情,规模,超过,迅速,随着"
1711993054331371716,"实现,恢复,数据,日本,水平,趋势"
1711962424235163887,"执行,指出,海警,菲律宾"
1711962181728879072,"人工,人工智能,以色列,取消,英伟达,袭击"
1711960844127662500,"型,计算机,速度,量子"
1711960627173110109,"价格,型,存储,小型化,扩大,提高,日本,索尼,除了"
1711922210921930789,"三星,半导体,投资,放宽,美国,进行,限制,韩国,验证"
1711920745079812392,"挣扎,数据,显示,美国"
1711631945376117201,"交易,台风,影响,暂停,暴雨,港口,风暴"
1711631639502258563,"份额,依赖,大幅,大豆,巴西,情况,截至,日本,玉米,美国"
1711630827128602766,"一带一路,命运,增长,实践,指出,稳定"
1711630581640159628,"半导体,基板,成本,日本,晶体,研发,金属,镓,降低"
1711630450278690917,"交易,出售,发布,存款,总额,投资,披露,条款,根据,汇丰,花旗集团,资产,预计"
1711626645696807349,"日本,神社"
1711622075637481974,"枪击,签证,美国"
1711621872838967715,"一直,日本,逐渐"
1711618999119909214,"以色列,巴勒斯坦,破坏,规模,设施"
1711618629471699252,"人工,人工智能,巴菲特,影响,炒,芒格"
1711617506039984525,"下滑,低迷,季度,消费者,美国,联想,苹果,连续,需求"
1711617279312773526,"传感器,发挥,大幅,开发,成本,技术,用于,自动驾驶汽车,降低,除了,驾驶"
1711291166044622878,"台湾,壁垒,调查,贸易,选举"
1711290747843219711,"俄罗斯,半岛,来自,西伯利亚"
1711286971103146363,"伊朗,冲突,分析,原油,增长,导致,影响,扩大,持续,收紧,石油,金融"
1711286825741160551,"加剧,局势,战略,海警,菲律宾,采取"
1711286598971924954,"入侵,威胁,日本,最佳,根据,用于,研发,装备,遭遇,针对,障碍"
1711216133486027001,"品尝,客户,扇贝,拓展,日本,禁止,计划,障碍,食品"
1711215830451786236,"下跌,交易,价格,处理,影响,扇贝,赔偿,金额"
1711215708556919290,"抱怨,新加坡,日本,蟹,贬值,购物"
1711200178223689937,"奥运,提出,日本,相关"
1711199782763729336,"当天,持续,日本,神社,遗产"
1711199599472562492,"上涨,价格,冲突,审视,核能,燃料,铀,需求,预测"
1711199488579416147,"巴西,日本,本田,检查,泰国,维修,进行,速度"
1711176595971690701,"价格,推高,涨价,炒,趋势,需求"
1711174953167655289,"以色列,如今,巴勒斯坦,指出,数据,机构,根据,至少,袭击,规模,超过"
1711174547779768436,"日本,神社"
1711174458298569085,"丰田,供应链,关键,格局,比亚迪,电池,纯电动汽车,美国,能源,随着,零部件"
1711080718514962571,"人工,人工智能,发布,影响,技术,流入,用于,绕道,美国,芯片,限制"
1711080170558558703,"消费者,疲弱"
1711079732060848313,"协助,癌,菲律宾,超过,进行,雇主"
1711079544210546700,"反应,坑,指出"
1711079438329536822,消费者
1711079344955920839,"意味,意味着"
1711079187774418999,"严重,北海道,处理,库存,扇贝,排放,日本,福岛,积极,食品"
1711078999693344781,"嗅觉,影响"
1711078595119214889,"力争,导致,融资"
1711077900345295179,"促进,增长,宏观,实施,实现,提振,政策,激进,设计,货币,需求"
1710927595087520220,"储备,利率,增长,外汇,截至,美国,资产,连续,预期,黄金"
1710927379277951205,"不仅,品牌,墨西哥,巴西,并购,日本,积极,考虑"
1710916322211824026,"以色列,嫩,袭击"
1710876039361216990,"以色列,巴勒斯坦,激进,超过"
1710875951222198316,"储备,关注,引起,溢价,连续,黄金"
1710860437284417710,"华为,巨头,推出,科技,能源,订单,超过"
1710860336054857931,"协议,建设,战略,技术,支付,计划,谈判,量产,面板"
1710860111793754615,"科技,获得"
1710859979991982582,"产业,去中国化,呼吁,委员会,崛起,技术,涡轮机,清洁,调查"
1710859866464833627,"三菱,半导体,基板,增长,审批,库存,氮,氮化镓,瞄准,镓"
1710859663640801628,"丰田,品牌,售价,实现,稳定,陆续"
1710859571760423010,"储备,利率,增长,外汇,截至,美国,资产,连续,预期,黄金"
1710859438721212436,"中秋,月饼"
1710859216519569659,"先进,技术,日本,松下,相关,设施,长寿"
1710858874239287577,"以色列,处于,袭击,规模,进行"
1710676394248978860,"判断,卫生,日本,症状,规模,调查"
1710676145333747812,"中芯国际,半导体,美国,黑名单"
1710675050205155658,"互联网,亚马逊,卫星,型,挑战,用于,直接,竞争,计划,项目"
1710669016887668982,"孤立,意味,意味着,美国"
1710555313928356135,"优秀,启动,平台,待遇,招,招聘,科技,顶尖"
1710552027452084247,"型,日本,研发,谷歌"
1710551977091108967,"严重,情况,案件,法案,韩国"
1710551881096024210,"增长,当天,统计,运输,预计"
1710550539354964258,"卫生,日本,症状,规模,调查"
1710550475354075642,"专利,充电,基础设施,比亚迪,特斯拉,申请,电池,相关,累计,设施,超过"
1710550390121607398,"不仅,农业,台湾,吹哨人,处理,威胁,短缺,行为"
1710550277043224643,"下跌,价格,停滞,相关,铜,销售,需求"
1710550159300743211,"债券,利率,刺激,增长,大幅,投资,投资者,抛售,推动,猛烈,美国,预期"
1710550052010369389,"份额,关注,取消,日本,门槛,限制,食品"
1710549864676004193,"压力,收入,水平,疫情,黄金"
1710549768957788516,"中秋,发布,收入,数据,黄金"
1710549121474646230,"半导体,增长,日本,美国,行业,连续,销售,销售额,预计"
1710548999793725649,"份额,小米,影像,日本,系列,谷歌,连续,透露,销售"
1710548596054229321,"关键,台湾,复苏,用于,经营,经营者,行业,裁员,进行,钢铁,需求"
1710548199411527824,"疟疾,疾病,病例,确认,美国,至少"
1710548075482341808,"售价,奢侈,奢侈品,提高,放缓,疫情,繁荣,需求,香奈儿"
1710547990933541113,"提供,支援,政策,日本,缺口,补贴,设施"
1710224029347705259,"威胁,实施,措施,状态,菲律宾"
1710223867837550891,"台湾,台风,逐渐,预计"
1710223026804138092,"传统,关注,开发,疫苗,科技,领域"
1710221687437012993,"兆瓦,发电机,项目"
1710219162013012079,"公斤,干旱,影响,气候变化,稻米,频繁"
1710219040160108776,"加密,微软,技术,根据"
1710218926469349463,"推出,推荐,提供,支持,聊天,针对"
1710218807103664372,"价格,售价,特斯拉,美国"
1710218709435039830,"主导,支付,机构,滥用,监管,移动支付,罚款,苹果,计划,谷歌,韩国"
1710157160125177866,"丰田,刺激,崛起,广泛,成本,控制,提供,支持,比亚迪,补贴"
1710156605193625850,"交易,收购,石油,美国,规模"
1710156332903661794,"制裁,因此,实施,打击,机构,毒品,生产,美国,销售"
1710156148706599174,"份额,扩大,提供,操作,此举,系统,谷歌"
1710155680978731426,"发展中国家,可再生能源,巴基斯坦,建设,战略,权衡,知情,知情人士,能源,计划,项目"
1710155114298933278,"交易,成本,比亚迪,生产,销售"
1710154843908882875,"威胁,担心,有望,比亚迪,特斯拉,销售"
1710154057636368688,"冲绳,日本,水族馆,经营"
1710153839893217526,"农业,呼吁,处理,影响,扇贝,扩大,持续,支持,日本,福岛,采取"
1710153738047136142,"冠病疫情,冲击,因素,日本,水平,疫情"
1710153287604015107,"中芯国际,半导体,收入,生产,纪录,美国,芯片,获得,行业,设计,销售,销售额"
1710079715351118231,"依然,出售,提供,稻米,获得,补贴"
1710079628860326224,"厚望,姚明,寄予,情况,篮球,菲律宾"
1710079049891229731,"下跌,国债,投资,投资者,收益,收益率,标普,美国,跌幅"
1710023309772091588,黄金
1710022550372384840,"亚马逊,反弹,市值,强劲,微软,标普,特斯拉,科技,英伟达,苹果"
1710021994123763773,"交易,倒闭,加密,加密货币,客户,知情,知情人士,美国,货币"
1709768312438288545,"关键,地震,实现,意味,意味着,技术,核心,突破,装备"
1709766671903449185,"开发,晶片,计划"
1709766436116378041,"上涨,价格,取消,大米,实施,菲律宾,遏制"
1709766214388781243,"一直,处于,挣扎,损,状态,马来西亚,麦"
1709765933181648932,"华为,协助,台湾,审查,废水,投资,科技,管制,项目"
1709764946291245228,"人工,人工智能,执行,软银,首席执行官"
1709763621302276402,"加拿大,印度,呼吁,试图"
1709763261321838631,"传统,倒闭,停滞,导致,技术,日本,水平,经营,经营者"
1709762989111603301,"市值,执行,文件,显示,税,美国,苹果,超过"
1709762431780868359,"台湾,台风,导致,超过"
1709762292542509431,"华为,实施,技术,指出,晶片,突破,管制,美国"
1709762055920902356,"台湾,台风"
1709451592930578762,"充电,提供,系列,苹果"
1709451461447635150,"升值,局面,扩大,抛售,水平,汇率,货币"
1709451359882551782,歧视
1709451251782701290,"日本,水平,采取"
1709451200192819351,"吸引,因此,实施,政策,疫情,预期"
1709450902070034882,"情况,抢购,抱怨,推出,科技,系列,苹果,透露,金属,陆续"
1709450786189783433,"加剧,引发,日本,租金,逐渐,领域"
1709450679952236584,"两岸,取消,台湾,台风,截至,暴雨,至少"
1709437568235057159,"严格,华裔,广泛,引发"
1709437460038795510,"众议院,混乱,美国,陷入,麦"
1709437410390823284,"众议院,混乱,美国,陷入,麦"
1709437307886195183,"日本,显示,调查,超过,进行,针对"
1709437253901279591,"众议院,发布,美国,麦"
1709437175601975519,"众议院,引述,提出,根据,麦"
1709437090113724444,"众议院,美国,麦"
1709436962971771125,"基金,处于,对冲基金,桥水,爆发,美国"
1709436902150201706,"赌场,马来西亚"
1709436773984805208,菲律宾
1709436703474360426,"价格,优惠,推高,收入,日本,烦恼,贬值,随着"
1709228013538382308,"上涨,反应,开盘,恒大,暴跌,预期"
1709227163856355769,"主导,俄罗斯,北极,极地,转变"
1709226749169647826,"产业,半导体,存储,广岛,提供,日本,确保,科技,稳定,美光,芯片,超过,项目"
1709226655468929162,"反弹,增长,大幅,央行,威胁,脆弱,通胀,降低"
1709225919876063494,"情况,相关,策略,限制"
1709140669850403083,"主导,传统,日本,社交媒体,领域"
1709140216349630710,"中秋,增长,实现,收入,数据,显示"
1709140135978438703,"增长,字节跳动,披露,持续,收入,显示,状况,罕见,逾,飙升"
1709139940087562691,"俄罗斯,根据,选举,透露"
